,KeggID,REFERENCE
4482,gn:T02275,PMID:24391155
4483,gn:T02276,PMID:23259483
4484,gn:T02277,PMID:23405326
4485,gn:T02278,PMID:23284863
4486,gn:T02279,PMID:23284863
4487,gn:T02280,PMID:23760934
4488,gn:T02281,PMID:23405302
4489,gn:T02282,
4490,gn:T02283,PMID:33953399
4491,gn:T02284,PMID:20686567
4492,gn:T02285,PMID:21695235
4493,gn:T02286,PMID:22341448
4494,gn:T02287,PMID:22802648
4495,gn:T02288,PMID:22038252
4496,gn:T02289,PMID:22038251
4497,gn:T02290,PMID:23209225
4498,gn:T02291,
4499,gn:T02292,PMID:23105055
4500,gn:T02293,
4501,gn:T02294,PMID:23105078
4502,gn:T02295,PMID:23051057
4503,gn:T02296,PMID:23051057
4504,gn:T02297,PMID:23051057
4505,gn:T02298,PMID:23209254
4506,gn:T02299,PMID:23144406
4507,gn:T02300,PMID:23144415
4508,gn:T02301,PMID:23144371
4509,gn:T02302,PMID:23105049
4510,gn:T02303,PMID:23209211
4511,gn:T02304,PMID:23209206
4512,gn:T02305,PMID:23057602
4513,gn:T02306,PMID:23144402
4514,gn:T02307,PMID:23144417
4515,gn:T02308,PMID:23209198
4516,gn:T02309,PMID:23209198
4517,gn:T02310,PMID:23209198
4518,gn:T02311,PMID:23209198
4519,gn:T02312,PMID:23209198
4520,gn:T02313,PMID:23209198
4521,gn:T02314,PMID:23209198
4522,gn:T02315,PMID:23045485
4523,gn:T02316,PMID:23133618
4524,gn:T02317,PMID:23833139
4525,gn:T02318,PMID:23833139
4526,gn:T02319,PMID:22203551
4527,gn:T02320,PMID:23105077
4528,gn:T02321,PMID:23144413
4529,gn:T02322,PMID:23144409
4530,gn:T02323,PMID:23682144
4531,gn:T02324,PMID:23045511
4532,gn:T02325,PMID:22965120
4533,gn:T02326,PMID:22628486
4534,gn:T02327,PMID:22628486
4535,gn:T02328,PMID:22628486
4536,gn:T02329,PMID:23105057
4537,gn:T02330,PMID:23405284
4538,gn:T02331,PMID:24935762
4539,gn:T02332,PMID:23405285
4540,gn:T02333,
4541,gn:T02334,PMID:23082106
4542,gn:T02335,PMID:23405303
4543,gn:T02336,PMID:22821013
4544,gn:T02337,PMID:23144392
4545,gn:T02338,PMID:23991251
4546,gn:T02339,PMID:23144384
4547,gn:T02340,PMID:23212172
4548,gn:T02341,PMID:23148582
4549,gn:T02342,PMID:23405327
4550,gn:T02343,PMID:23405306
4551,gn:T02344,PMID:23051057
4552,gn:T02345,PMID:23083487
4553,gn:T02346,PMID:23405355
4554,gn:T02347,
4555,gn:T02348,PMID:23472221
4556,gn:T02349,PMID:23405342
4557,gn:T02350,PMID:17000723
4558,gn:T02351,PMID:23405353
4559,gn:T02352,PMID:25883278
4560,gn:T02353,PMID:25883278
4561,gn:T02354,PMID:21392141
4562,gn:T02355,PMID:21914890
4563,gn:T02356,PMID:23181807
4564,gn:T02357,PMID:23516524
4565,gn:T02358,
4566,gn:T02359,
4567,gn:T02360,
4568,gn:T02361,
4569,gn:T02362,
4570,gn:T02363,
4571,gn:T02364,
4572,gn:T02365,PMID:23185008
4573,gn:T02366,
4574,gn:T02367,PMID:23277585
4575,gn:T02368,
4576,gn:T02369,PMID:23277585
4577,gn:T02370,
4578,gn:T02371,
4579,gn:T02372,PMID:23277585
4580,gn:T02373,
4581,gn:T02374,PMID:23277585
4582,gn:T02375,PMID:23277585
4583,gn:T02376,
4584,gn:T02377,PMID:23277585
4585,gn:T02378,
4586,gn:T02379,
4587,gn:T02380,
4588,gn:T02381,
4589,gn:T02382,
4590,gn:T02383,
4591,gn:T02384,PMID:23409263
4592,gn:T02385,PMID:17975172
4593,gn:T02385,PMID:8660972
4594,gn:T02386,PMID:12142439
4595,gn:T02386,PMID:12354650
4596,gn:T02387,PMID:23469345
4597,gn:T02388,
4598,gn:T02389,PMID:24465371
4599,gn:T02390,
4600,gn:T02391,PMID:28194258
4601,gn:T02392,PMID:25189582
4602,gn:T02393,
4603,gn:T02394,
4604,gn:T02395,PMID:23408754
4605,gn:T02396,
4606,gn:T02397,
4607,gn:T02398,PMID:23277585
4608,gn:T02399,PMID:23405346
4609,gn:T02400,
4610,gn:T02401,
4611,gn:T02402,
4612,gn:T02403,
4613,gn:T02404,PMID:22958348
4614,gn:T02405,PMID:23409262
4615,gn:T02406,PMID:23277585
4616,gn:T02407,
4617,gn:T02408,
4618,gn:T02409,PMID:23469330
4619,gn:T02411,PMID:24309743
4620,gn:T02412,PMID:22947175
4621,gn:T02413,PMID:23560078
4622,gn:T02414,PMID:23277585
4623,gn:T02415,PMID:23405300
4624,gn:T02416,PMID:23405339
4625,gn:T02417,PMID:24976896
4626,gn:T02418,
4627,gn:T02419,PMID:23291586
4628,gn:T02420,PMID:23291586
4629,gn:T02421,PMID:23291586
4630,gn:T02422,PMID:23291586
4631,gn:T02423,
4632,gn:T02424,PMID:23409256
4633,gn:T02425,
4634,gn:T02426,
4635,gn:T02427,PMID:23560078
4636,gn:T02428,PMID:23469349
4637,gn:T02429,PMID:22689241
4638,gn:T02430,PMID:23475937
4639,gn:T02431,PMID:23469353
4640,gn:T02432,PMID:23270491
4641,gn:T02433,PMID:23516234
4642,gn:T02434,PMID:23469343
4643,gn:T02435,PMID:23277585
4644,gn:T02436,PMID:23516218
4645,gn:T02437,PMID:23472224
4646,gn:T02438,PMID:24935762
4647,gn:T02439,PMID:23279075
4648,gn:T02440,PMID:23516204
4649,gn:T02441,PMID:23292138
4650,gn:T02442,PMID:29880660
4651,gn:T02443,PMID:17554307
4652,gn:T02444,PMID:23204453
4653,gn:T02445,PMID:23516182
4654,gn:T02446,PMID:23355305
4655,gn:T02447,PMID:23071100
4656,gn:T02448,PMID:23398522
4657,gn:T02449,PMID:23516183
4658,gn:T02450,
4659,gn:T02451,PMID:23516200
4660,gn:T02452,PMID:22418622
4661,gn:T02453,PMID:22418622
4662,gn:T02454,PMID:24413604
4663,gn:T02455,PMID:23618712
4664,gn:T02456,PMID:23516179
4665,gn:T02457,PMID:23704183
4666,gn:T02458,PMID:23516215
4667,gn:T02459,PMID:23558530
4668,gn:T02460,PMID:23516207
4669,gn:T02461,PMID:23516209
4670,gn:T02462,
4671,gn:T02463,PMID:23345457
4672,gn:T02464,PMID:23345457
4673,gn:T02465,PMID:23345457
4674,gn:T02466,PMID:23345457
4675,gn:T02467,PMID:25323722
4676,gn:T02468,PMID:23069868
4677,gn:T02469,PMID:23555299
4678,gn:T02470,PMID:23555299
4679,gn:T02471,PMID:23345457
4680,gn:T02472,PMID:23408721
4681,gn:T02473,PMID:23961312
4682,gn:T02474,PMID:23516221
4683,gn:T02475,PMID:23600617
4684,gn:T02476,PMID:23600617
4685,gn:T02477,PMID:23704185
4686,gn:T02478,PMID:23516216
4687,gn:T02479,PMID:23516208
4688,gn:T02480,PMID:23516223
4689,gn:T02481,PMID:23383081
4690,gn:T02482,PMID:23435891
4691,gn:T02483,PMID:23599288
4692,gn:T02484,PMID:23396330
4693,gn:T02485,PMID:22461545
4694,gn:T02486,PMID:19881527
4695,gn:T02486,PMID:21742987
4696,gn:T02486,PMID:17607527
4697,gn:T02487,PMID:22123960
4698,gn:T02488,PMID:22563396
4699,gn:T02489,PMID:22123960
4700,gn:T02490,PMID:22863735
4701,gn:T02491,PMID:23527001
4702,gn:T02492,PMID:23190728
4703,gn:T02493,PMID:23378575
4704,gn:T02494,PMID:23012276
4705,gn:T02495,PMID:22843592
4706,gn:T02496,PMID:23282187
4707,gn:T02497,PMID:23599422
4708,gn:T02498,PMID:23682148
4709,gn:T02499,PMID:22965090
4710,gn:T02500,
4711,gn:T02501,PMID:24501628
4712,gn:T02502,PMID:22328754
4713,gn:T02503,PMID:22789474
4714,gn:T02504,PMID:24034426
4715,gn:T02505,PMID:23640377
4716,gn:T02506,PMID:23640196
4717,gn:T02507,PMID:26203323
4718,gn:T02508,PMID:22640862
4719,gn:T02509,PMID:24265493
4720,gn:T02510,PMID:23505045
4721,gn:T02511,PMID:23792742
4722,gn:T02512,PMID:23435887
4723,gn:T02513,PMID:23435887
4724,gn:T02514,PMID:23045508
4725,gn:T02515,PMID:23723403
4726,gn:T02516,PMID:23435891
4727,gn:T02517,PMID:23190728
4728,gn:T02518,PMID:23043000
4729,gn:T02519,PMID:23682143
4730,gn:T02520,PMID:25103757
4731,gn:T02521,PMID:23542079
4732,gn:T02522,PMID:23682137
4733,gn:T02523,PMID:23682137
4734,gn:T02524,PMID:23723394
4735,gn:T02525,PMID:23515978
4736,gn:T02526,PMID:22535945
4737,gn:T02527,PMID:24998381
4738,gn:T02528,PMID:23544154
4739,gn:T02529,PMID:23599290
4740,gn:T02530,
4741,gn:T02531,
4742,gn:T02532,
4743,gn:T02533,PMID:18552178
4744,gn:T02534,PMID:21690406
4745,gn:T02535,PMID:23640379
4746,gn:T02536,PMID:24316490
4747,gn:T02537,PMID:24628880
4748,gn:T02538,PMID:23671678
4749,gn:T02539,PMID:23671678
4750,gn:T02540,PMID:23378575
4751,gn:T02541,
4752,gn:T02542,PMID:23505045
4753,gn:T02543,PMID:23814035
4754,gn:T02544,PMID:23814035
4755,gn:T02545,PMID:24495463
4756,gn:T02546,PMID:22406642
4757,gn:T02547,PMID:22406642
4758,gn:T02548,PMID:22406642
4759,gn:T02549,PMID:22406642
4760,gn:T02550,PMID:22406642
4761,gn:T02551,PMID:22406642
4762,gn:T02552,PMID:22406642
4763,gn:T02553,PMID:22406642
4764,gn:T02554,PMID:22406642
4765,gn:T02555,PMID:22406642
4766,gn:T02556,PMID:22406642
4767,gn:T02557,PMID:22406642
4768,gn:T02558,PMID:22406642
4769,gn:T02559,PMID:22406642
4770,gn:T02560,PMID:22406642
4771,gn:T02561,PMID:22406642
4772,gn:T02562,PMID:22406642
4773,gn:T02563,PMID:22406642
4774,gn:T02564,PMID:22406642
4775,gn:T02565,PMID:22406642
4776,gn:T02566,PMID:22406642
4777,gn:T02567,PMID:22406642
4778,gn:T02568,PMID:22406642
4779,gn:T02569,PMID:22406642
4780,gn:T02570,PMID:22406642
4781,gn:T02571,PMID:22406642
4782,gn:T02572,PMID:22406642
4783,gn:T02573,PMID:22406642
4784,gn:T02574,PMID:22406642
4785,gn:T02575,PMID:22406642
4786,gn:T02576,PMID:22406642
4787,gn:T02577,PMID:22406642
4788,gn:T02578,
4789,gn:T02579,
4790,gn:T02580,
4791,gn:T02581,
4792,gn:T02582,PMID:22275103
4793,gn:T02583,
4794,gn:T02584,
4795,gn:T02585,
4796,gn:T02586,
4797,gn:T02587,
4798,gn:T02588,
4799,gn:T02589,
4800,gn:T02590,
4801,gn:T02591,
4802,gn:T02592,
4803,gn:T02593,
4804,gn:T02594,PMID:19219498
4805,gn:T02595,PMID:22843585
4806,gn:T02596,PMID:23412845
4807,gn:T02597,
4808,gn:T02598,
4809,gn:T02600,
4810,gn:T02601,
4811,gn:T02602,
4812,gn:T02603,PMID:22541164
4813,gn:T02604,PMID:22541164
4814,gn:T02605,
4815,gn:T02606,
4816,gn:T02607,PMID:20398357
4817,gn:T02608,PMID:20203057
4818,gn:T02609,
4819,gn:T02610,
4820,gn:T02611,
4821,gn:T02612,
4822,gn:T02613,PMID:23548081
4823,gn:T02614,
4824,gn:T02615,
4825,gn:T02616,PMID:23788533
4826,gn:T02617,PMID:23424287
4827,gn:T02618,PMID:23792746
4828,gn:T02619,
4829,gn:T02620,PMID:23594878
4830,gn:T02621,PMID:23542454
4831,gn:T02622,PMID:23542454
4832,gn:T02623,
4833,gn:T02624,PMID:23209209
4834,gn:T02625,PMID:23814034
4835,gn:T02626,PMID:23405321
4836,gn:T02627,
4837,gn:T02628,PMID:24130509
4838,gn:T02629,PMID:24130509
4839,gn:T02630,PMID:24130509
4840,gn:T02631,PMID:24130509
4841,gn:T02632,PMID:23792747
4842,gn:T02633,PMID:23792740
4843,gn:T02634,PMID:23792740
4844,gn:T02635,PMID:23723408
4845,gn:T02636,
4846,gn:T02637,PMID:23766410
4847,gn:T02638,PMID:23337890
4848,gn:T02639,PMID:23887910
4849,gn:T02640,PMID:23593012
4850,gn:T02641,PMID:23593012
4851,gn:T02642,PMID:23833130
4852,gn:T02643,PMID:23833140
4853,gn:T02644,PMID:25931592
4854,gn:T02645,
4855,gn:T02646,PMID:23833140
4856,gn:T02647,PMID:23788546
4857,gn:T02648,PMID:23969054
4858,gn:T02649,PMID:23788543
4859,gn:T02650,PMID:23965270
4860,gn:T02651,PMID:23638193
4861,gn:T02652,PMID:23788533
4862,gn:T02653,PMID:23788533
4863,gn:T02654,PMID:23788533
4864,gn:T02655,PMID:25769891
4865,gn:T02656,PMID:23586779
4866,gn:T02657,PMID:25197466
4867,gn:T02658,PMID:23957912
4868,gn:T02659,PMID:24051312
4869,gn:T02660,PMID:24051312
4870,gn:T02661,PMID:23957912
4871,gn:T02662,PMID:24503996
4872,gn:T02663,PMID:23637642
4873,gn:T02664,PMID:23525074
4874,gn:T02665,PMID:22660326
4875,gn:T02665,PMID:16575560
4876,gn:T02666,PMID:21186353
4877,gn:T02667,PMID:23375108
4878,gn:T02668,PMID:21757610
4879,gn:T02669,PMID:25533399
4880,gn:T02670,PMID:25747834
4881,gn:T02671,PMID:24762936
4882,gn:T02672,PMID:23814033
4883,gn:T02673,PMID:23707974
4884,gn:T02674,PMID:23915186
4885,gn:T02675,PMID:23384176
4886,gn:T02676,PMID:23711669
4887,gn:T02677,PMID:23711669
4888,gn:T02678,PMID:24884615
4889,gn:T02679,PMID:23627759
4890,gn:T02680,
4891,gn:T02681,
4892,gn:T02682,PMID:23833135
4893,gn:T02683,PMID:24051325
4894,gn:T02684,PMID:23833137
4895,gn:T02685,PMID:23409269
4896,gn:T02686,PMID:24621602
4897,gn:T02687,PMID:23991254
4898,gn:T02688,PMID:24993343
4899,gn:T02689,PMID:23826259
4900,gn:T02690,
4901,gn:T02691,
4902,gn:T02692,PMID:23846268
4903,gn:T02693,PMID:23868130
4904,gn:T02694,PMID:23908277
4905,gn:T02695,PMID:19359590
4906,gn:T02696,PMID:19359590
4907,gn:T02697,PMID:24023711
4908,gn:T02698,PMID:23908281
4909,gn:T02699,PMID:24477196
4910,gn:T02700,PMID:23908287
4911,gn:T02701,PMID:24685642
4912,gn:T02702,PMID:23887918
4913,gn:T02703,PMID:23846269
4914,gn:T02704,PMID:23868134
4915,gn:T02705,PMID:23868134
4916,gn:T02706,PMID:23868128
4917,gn:T02707,PMID:24526630
4918,gn:T02708,PMID:23887915
4919,gn:T02709,PMID:24058545
4920,gn:T02710,PMID:24341572
4921,gn:T02711,PMID:23908295
4922,gn:T02712,PMID:23645200
4923,gn:T02713,PMID:17267615
4924,gn:T02714,PMID:25197436
4925,gn:T02715,PMID:24051316
4926,gn:T02716,PMID:23929484
4927,gn:T02717,PMID:23929475
4928,gn:T02718,PMID:23812535
4929,gn:T02719,PMID:23729633
4930,gn:T02720,PMID:23729633
4931,gn:T02721,PMID:23729633
4932,gn:T02722,PMID:23729633
4933,gn:T02723,PMID:23729633
4934,gn:T02724,PMID:23729633
4935,gn:T02725,PMID:20550686
4936,gn:T02726,PMID:23826102
4937,gn:T02727,PMID:23826102
4938,gn:T02728,PMID:23826102
4939,gn:T02729,PMID:24072862
4940,gn:T02730,PMID:23950137
4941,gn:T02731,PMID:24558250
4942,gn:T02732,PMID:23929490
4943,gn:T02733,PMID:23969046
4944,gn:T02734,PMID:25359917
4945,gn:T02735,PMID:24903882
4946,gn:T02736,PMID:24732280
4947,gn:T02737,PMID:24356834
4948,gn:T02738,
4949,gn:T02739,PMID:24158624
4950,gn:T02740,PMID:23950115
4951,gn:T02741,PMID:23873917
4952,gn:T02742,PMID:23873917
4953,gn:T02743,PMID:23950122
4954,gn:T02744,PMID:23969047
4955,gn:T02745,PMID:24812223
4956,gn:T02746,PMID:24136851
4957,gn:T02747,PMID:25767233
4958,gn:T02748,PMID:25745008
4959,gn:T02749,PMID:24604653
4960,gn:T02750,PMID:23497205
4961,gn:T02751,PMID:23661471
4962,gn:T02752,
4963,gn:T02753,
4964,gn:T02754,
4965,gn:T02755,PMID:23969057
4966,gn:T02756,PMID:23969058
4967,gn:T02757,PMID:23957912
4968,gn:T02758,PMID:24034426
4969,gn:T02759,
4970,gn:T02760,PMID:25814612
4971,gn:T02761,PMID:25814612
4972,gn:T02762,PMID:23786423
4973,gn:T02763,PMID:23786423
4974,gn:T02764,PMID:23786423
4975,gn:T02765,PMID:23786423
4976,gn:T02766,PMID:23786423
4977,gn:T02767,PMID:23786423
4978,gn:T02768,PMID:23786423
4979,gn:T02769,PMID:23786423
4980,gn:T02770,PMID:23786423
4981,gn:T02771,PMID:23786423
4982,gn:T02772,PMID:23786423
4983,gn:T02773,PMID:23786423
4984,gn:T02774,PMID:23850282
4985,gn:T02775,PMID:23782707
4986,gn:T02776,PMID:21551300
4987,gn:T02777,PMID:23850282
4988,gn:T02778,
4989,gn:T02779,
4990,gn:T02780,PMID:26508673
4991,gn:T02781,PMID:24428220
4992,gn:T02782,PMID:23918810
4993,gn:T02783,PMID:23918810
4994,gn:T02784,PMID:24501635
4995,gn:T02785,PMID:23894309
4996,gn:T02786,PMID:23902333
4997,gn:T02787,PMID:24140291
4998,gn:T02788,PMID:24004955
4999,gn:T02789,PMID:24009111
5000,gn:T02790,PMID:25394606
5001,gn:T02791,PMID:23892752
5002,gn:T02792,PMID:24517536
5003,gn:T02793,PMID:21629720
5004,gn:T02794,
5005,gn:T02795,PMID:25197456
5006,gn:T02796,PMID:25119988
5007,gn:T02797,PMID:24029760
5008,gn:T02798,PMID:24459274
5009,gn:T02799,
5010,gn:T02800,PMID:22493191
5011,gn:T02801,PMID:21551300
5012,gn:T02802,PMID:24029764
5013,gn:T02803,PMID:23977007
5014,gn:T02804,
5015,gn:T02805,PMID:23842467
5016,gn:T02806,PMID:24652983
5017,gn:T02807,PMID:24072860
5018,gn:T02808,
5019,gn:T02809,
5020,gn:T02810,
5021,gn:T02811,PMID:24524824
5022,gn:T02812,PMID:21993625
5023,gn:T02813,PMID:29704459
5024,gn:T02814,PMID:25186727
5025,gn:T02815,PMID:23103876
5026,gn:T02815,PMID:24923674
5027,gn:T02816,
5028,gn:T02817,PMID:30802494
5029,gn:T02817,PMID:19121390
5030,gn:T02817,PMID:15591204
5031,gn:T02817,PMID:15141943
5032,gn:T02818,PMID:22580951
5033,gn:T02819,PMID:23354103
5034,gn:T02820,PMID:23137308
5035,gn:T02821,PMID:24092787
5036,gn:T02822,
5037,gn:T02823,PMID:24072867
5038,gn:T02824,
5039,gn:T02825,PMID:24072870
5040,gn:T02826,PMID:23977354
5041,gn:T02827,PMID:24244782
5042,gn:T02828,PMID:24341328
5043,gn:T02829,PMID:24341328
5044,gn:T02830,PMID:24341328
5045,gn:T02831,PMID:24341328
5046,gn:T02832,PMID:24341328
5047,gn:T02833,PMID:24341328
5048,gn:T02834,PMID:24341328
5049,gn:T02835,PMID:24245581
5050,gn:T02837,PMID:24376440
5051,gn:T02838,PMID:23959310
5052,gn:T02839,PMID:24092777
5053,gn:T02840,PMID:25635021
5054,gn:T02841,PMID:24641125
5055,gn:T02842,PMID:24641125
5056,gn:T02843,PMID:24641125
5057,gn:T02844,PMID:24641125
5058,gn:T02845,
5059,gn:T02846,PMID:25063650
5060,gn:T02847,PMID:24158560
5061,gn:T02848,PMID:24009606
5062,gn:T02849,PMID:24039691
5063,gn:T02850,PMID:24039691
5064,gn:T02851,PMID:23974026
5065,gn:T02852,PMID:24201198
5066,gn:T02853,PMID:24417976
5067,gn:T02854,PMID:24417976
5068,gn:T02855,PMID:24417976
5069,gn:T02856,PMID:23525076
5070,gn:T02857,PMID:22773644
5071,gn:T02858,PMID:23872576
5072,gn:T02859,PMID:24233590
5073,gn:T02860,PMID:27557119
5074,gn:T02861,PMID:24356833
5075,gn:T02862,PMID:23995933
5076,gn:T02863,PMID:24071059
5077,gn:T02864,PMID:25196593
5078,gn:T02865,
5079,gn:T02866,
5080,gn:T02867,PMID:24265489
5081,gn:T02868,PMID:24233585
5082,gn:T02869,PMID:23982073
5083,gn:T02870,PMID:23918808
5084,gn:T02871,PMID:23739050
5085,gn:T02872,PMID:24667708
5086,gn:T02873,PMID:24285648
5087,gn:T02874,PMID:24030491
5088,gn:T02875,PMID:24051320
5089,gn:T02876,PMID:24285650
5090,gn:T02877,PMID:24267588
5091,gn:T02878,PMID:24285658
5092,gn:T02879,PMID:34302622
5093,gn:T02880,PMID:34302622
5094,gn:T02881,PMID:24158016
5095,gn:T02882,PMID:24285665
5096,gn:T02883,PMID:24655715
5097,gn:T02884,PMID:24285647
5098,gn:T02885,PMID:24194836
5099,gn:T02886,PMID:24309740
5100,gn:T02887,PMID:25716827
5101,gn:T02888,PMID:24225341
5102,gn:T02889,
5103,gn:T02890,PMID:24336372
5104,gn:T02891,
5105,gn:T02892,PMID:24637369
5106,gn:T02893,PMID:25573933
5107,gn:T02894,PMID:25931592
5108,gn:T02895,PMID:24336384
5109,gn:T02896,PMID:24309736
5110,gn:T02897,PMID:24161918
5111,gn:T02898,PMID:25364572
5112,gn:T02899,PMID:24336365
5113,gn:T02900,PMID:25364572
5114,gn:T02901,PMID:23791203
5115,gn:T02902,PMID:24200077
5116,gn:T02903,PMID:24356831
5117,gn:T02904,PMID:21169198
5118,gn:T02905,
5119,gn:T02906,PMID:24371205
5120,gn:T02907,PMID:23929477
5121,gn:T02908,PMID:23791183
5122,gn:T02910,PMID:23263233
5123,gn:T02910,PMID:20540682
5124,gn:T02911,PMID:23525076
5125,gn:T02912,PMID:23371554
5126,gn:T02912,PMID:20603809
5127,gn:T02913,PMID:23598338
5128,gn:T02913,PMID:9215903
5129,gn:T02914,PMID:22630137
5130,gn:T02915,PMID:23760476
5131,gn:T02916,PMID:23503846
5132,gn:T02916,PMID:7616569
5133,gn:T02917,PMID:22353717
5134,gn:T02918,PMID:34183680
5135,gn:T02919,PMID:22751099
5136,gn:T02919,PMID:25186658
5137,gn:T02920,PMID:23962925
5138,gn:T02920,PMID:25103443
5139,gn:T02921,PMID:23537097
5140,gn:T02921,PMID:20740693
5141,gn:T02922,PMID:23917531
5142,gn:T02923,PMID:23542700
5143,gn:T02923,PMID:18771739
5144,gn:T02924,PMID:20852019
5145,gn:T02925,PMID:23201678
5146,gn:T02926,PMID:23471408
5147,gn:T02927,PMID:24604646
5148,gn:T02928,PMID:26659688
5149,gn:T02929,PMID:24770387
5150,gn:T02930,PMID:24333130
5151,gn:T02931,PMID:24568933
5152,gn:T02932,PMID:24407627
5153,gn:T02933,PMID:25743074
5154,gn:T02934,PMID:24604638
5155,gn:T02935,
5156,gn:T02936,PMID:24812228
5157,gn:T02937,PMID:24356846
5158,gn:T02938,PMID:28618081
5159,gn:T02939,PMID:24340004
5160,gn:T02940,PMID:24340004
5161,gn:T02941,PMID:24812223
5162,gn:T02942,PMID:24149512
5163,gn:T02943,PMID:24435868
5164,gn:T02944,PMID:24459278
5165,gn:T02945,PMID:24407648
5166,gn:T02946,PMID:24149512
5167,gn:T02947,PMID:24149512
5168,gn:T02948,PMID:25884386
5169,gn:T02949,PMID:24625874
5170,gn:T02950,PMID:24699956
5171,gn:T02951,PMID:24459257
5172,gn:T02952,
5173,gn:T02953,PMID:21818284
5174,gn:T02954,PMID:24459253
5175,gn:T02955,PMID:24435860
5176,gn:T02956,PMID:24459277
5177,gn:T02957,PMID:24184088
5178,gn:T02958,PMID:23729633
5179,gn:T02959,PMID:23474435
5180,gn:T02960,PMID:24625872
5181,gn:T02961,PMID:24501651
5182,gn:T02962,PMID:24482515
5183,gn:T02963,PMID:24599066
5184,gn:T02964,PMID:25487802
5185,gn:T02965,PMID:24463274
5186,gn:T02966,PMID:24459269
5187,gn:T02967,PMID:24482514
5188,gn:T02968,
5189,gn:T02969,PMID:24482516
5190,gn:T02970,PMID:24505294
5191,gn:T02971,PMID:24459283
5192,gn:T02972,PMID:24874689
5193,gn:T02973,PMID:24874689
5194,gn:T02974,PMID:24874690
5195,gn:T02975,
5196,gn:T02976,
5197,gn:T02977,PMID:24482507
5198,gn:T02978,PMID:23385571
5199,gn:T02979,PMID:32012460
5200,gn:T02979,PMID:17640355
5201,gn:T02980,PMID:23624526
5202,gn:T02981,PMID:21743474
5203,gn:T02982,
5204,gn:T02983,PMID:23179022
5205,gn:T02983,PMID:17010212
5206,gn:T02984,PMID:23749190
5207,gn:T02985,
5208,gn:T02986,
5209,gn:T02987,PMID:27630623
5210,gn:T02988,PMID:24045858
5211,gn:T02989,
5212,gn:T02990,PMID:24357323
5213,gn:T02990,PMID:12832641
5214,gn:T02991,PMID:18454138
5215,gn:T02992,PMID:23258410
5216,gn:T02992,PMID:25208182
5217,gn:T02993,PMID:23258410
5218,gn:T02993,PMID:24438271
5219,gn:T02994,PMID:21186351
5220,gn:T02995,PMID:23481403
5221,gn:T02996,PMID:24501624
5222,gn:T02997,
5223,gn:T02998,
5224,gn:T02999,PMID:26116813
5225,gn:T03000,PMID:24503995
5226,gn:T03001,
5227,gn:T03002,
5228,gn:T03003,
5229,gn:T03004,PMID:24407854
5230,gn:T03005,PMID:24472758
5231,gn:T03006,PMID:24407854
5232,gn:T03007,
5233,gn:T03008,
5234,gn:T03009,PMID:25197438
5235,gn:T03010,PMID:24410921
5236,gn:T03011,PMID:24410921
5237,gn:T03012,PMID:25931592
5238,gn:T03013,PMID:26203324
5239,gn:T03014,PMID:24835253
5240,gn:T03015,
5241,gn:T03016,PMID:24739217
5242,gn:T03017,PMID:24526647
5243,gn:T03018,PMID:24526647
5244,gn:T03019,PMID:24526647
5245,gn:T03020,PMID:24365332
5246,gn:T03021,PMID:24365332
5247,gn:T03022,PMID:24365332
5248,gn:T03023,PMID:24365332
5249,gn:T03024,PMID:25931592
5250,gn:T03025,PMID:24699952
5251,gn:T03026,PMID:24526648
5252,gn:T03027,PMID:24526648
5253,gn:T03028,PMID:24526648
5254,gn:T03029,PMID:24526648
5255,gn:T03030,PMID:25820207
5256,gn:T03031,
5257,gn:T03032,PMID:24747905
5258,gn:T03033,
5259,gn:T03034,PMID:24558249
5260,gn:T03035,PMID:24699957
5261,gn:T03036,
5262,gn:T03037,PMID:24604654
5263,gn:T03038,PMID:24967843
5264,gn:T03039,PMID:25301375
5265,gn:T03040,PMID:25499075
5266,gn:T03041,PMID:25193709
5267,gn:T03042,PMID:25193714
5268,gn:T03043,PMID:24800692
5269,gn:T03044,PMID:24556328
5270,gn:T03045,PMID:24786957
5271,gn:T03046,PMID:24556327
5272,gn:T03047,PMID:24534435
5273,gn:T03048,PMID:24534435
5274,gn:T03049,PMID:25186071
5275,gn:T03050,PMID:24625864
5276,gn:T03051,PMID:21470838
5277,gn:T03052,PMID:28963213
5278,gn:T03053,PMID:24482531
5279,gn:T03054,PMID:24708309
5280,gn:T03055,PMID:24637374
5281,gn:T03056,PMID:25197471
5282,gn:T03057,PMID:24675860
5283,gn:T03058,PMID:24952578
5284,gn:T03059,PMID:25057327
5285,gn:T03060,PMID:25197467
5286,gn:T03061,PMID:24926057
5287,gn:T03062,PMID:25070216
5288,gn:T03063,PMID:25053814
5289,gn:T03064,PMID:24651173
5290,gn:T03065,PMID:24675865
5291,gn:T03066,PMID:25053814
5292,gn:T03067,PMID:26393955
5293,gn:T03068,
5294,gn:T03069,PMID:24461712
5295,gn:T03070,PMID:24786956
5296,gn:T03071,PMID:24150943
5297,gn:T03072,PMID:26796622
5298,gn:T03073,PMID:25323597
5299,gn:T03074,PMID:24831147
5300,gn:T03075,PMID:23144426
5301,gn:T03076,PMID:28585301
5302,gn:T03077,PMID:25232178
5303,gn:T03078,
5304,gn:T03079,PMID:21209874
5305,gn:T03080,PMID:25197483
5306,gn:T03081,PMID:24803113
5307,gn:T03082,PMID:24926050
5308,gn:T03083,
